name,type,hp,attack,defense,sp_attack,sp_defense,speed,generation,rarity,is_legendary,set_name,price_usd
Machoke GX,Fighting,58,57,60,73,31,33,1,Uncommon,True,Neo Genesis,1.8
Meditite,Psychic,80,44,35,47,86,68,1,Uncommon,False,Fossil,0.52
Ursaring,Normal,74,58,80,64,55,59,1,Rare,False,Base Set 2,1.09
Psyduck,Water,76,77,40,78,51,53,1,Uncommon,False,Jungle,0.83
Grovyle,Grass,96,59,49,89,81,70,1,Rare,False,Base Set 2,0.5
Mr. Mime,Psychic,88,65,65,86,94,84,1,Rare Holo,False,Base Set,6.08
Scorbunny,Fire,218,149,96,89,108,112,1,Rare Ultra,True,Team Rocket,186.54
Deino,Dark,66,56,42,55,50,46,1,Common,False,Team Rocket,0.21
Torkoal,Fire,90,68,40,52,53,66,1,Uncommon,False,Neo Genesis,0.76
Munna,Psychic,61,44,27,57,74,76,1,Uncommon,False,Team Rocket,0.26
Hitmonchan,Fighting,102,68,93,70,57,56,1,Rare,False,Gym Challenge,1.03
Serperior,Grass,70,50,54,66,66,48,1,Uncommon,False,Neo Discovery,0.84
Tentacruel,Poison,73,44,73,39,61,67,1,Uncommon,False,Base Set,0.85
Skuntank,Poison,63,31,59,63,52,58,1,Uncommon,False,Team Rocket,1.15
Spiritomb,Ghost,104,43,44,61,59,51,1,Uncommon,False,Neo Discovery,0.69
Electabuzz,Electric,37,55,68,55,44,44,1,Uncommon,False,Team Rocket,0.93
Simisage,Grass,36,51,60,44,80,35,1,Common,False,Gym Challenge,0.28
Marshtomp,Water,88,78,49,80,49,81,1,Rare,False,Neo Discovery,2.18
Mandibuzz,Dark,176,105,128,93,101,86,1,Rare Holo GX,True,Neo Discovery,84.5
Riolu,Fighting,50,48,67,73,35,47,1,Common,False,Gym Heroes,0.37
Persian,Normal,68,54,51,55,54,39,1,Uncommon,False,Team Rocket,0.8
Riolu,Fighting,49,44,47,57,39,56,1,Common,False,Gym Heroes,0.39
Lotad,Water,68,53,47,66,50,68,1,Uncommon,False,Base Set 2,0.36
Zygarde,Dragon,58,53,51,42,62,70,1,Common,False,Base Set 2,0.22
Tyranitar,Dark,105,66,74,71,74,58,1,Rare,False,Neo Genesis,0.75
Kakuna,Bug,77,51,91,75,60,68,1,Rare,False,Gym Heroes,1.87
Pawniard,Dark,90,54,55,59,66,69,1,Uncommon,False,Base Set,0.99
Mienfoo,Fighting,78,62,75,71,48,58,1,Rare,False,Neo Genesis,2.92
Aggron,Steel,47,66,45,66,38,61,1,Common,False,Neo Discovery,0.24
Darkrai,Dark,110,58,83,76,85,85,1,Rare Holo,False,Base Set,3.69
Gothita,Psychic,73,39,43,48,93,77,1,Rare,False,Base Set 2,2.67
Togedemaru,Electric,34,23,40,27,38,47,1,Common,False,Gym Heroes,0.17
Vileplume,Grass,65,46,53,39,58,40,1,Uncommon,True,Neo Genesis,1.2
Vikavolt,Electric,58,44,58,39,53,28,1,Uncommon,True,Base Set 2,0.66
Sealeo,Water,86,61,58,83,52,67,1,Rare,False,Fossil,2.15
Porygon,Normal,48,44,32,39,56,45,1,Common,False,Neo Discovery,0.36
Ralts,Psychic,77,39,57,65,109,93,1,Rare,False,Neo Genesis,2.26
Wingull,Water,68,46,46,57,42,74,1,Uncommon,False,Fossil,1.26
Grumpig,Psychic,75,49,45,53,104,89,1,Rare,False,Neo Genesis,5.2
Luxio,Electric,102,62,89,67,68,75,1,Rare Holo,False,Gym Heroes,6.94
Drowzee,Psychic,38,34,23,31,71,67,1,Common,False,Fossil,0.32
Corsola,Water,81,59,82,77,72,102,1,Rare Holo,False,Gym Heroes,5.4
Croconaw,Water,75,46,60,52,42,52,1,Uncommon,False,Gym Heroes,0.26
Pangoro,Fighting,90,51,90,66,48,47,1,Uncommon,False,Gym Challenge,0.49
Ralts,Fairy,173,81,60,105,90,125,1,Rare Holo EX,True,Base Set,164.14
Meganium,Grass,157,71,104,102,102,91,1,Rare Holo EX,True,Gym Challenge,69.82
Giratina,Dragon,67,68,76,80,88,58,1,Rare,False,Base Set 2,1.22
Croconaw,Water,186,98,93,121,79,109,1,Rare Holo GX,True,Fossil,24.13
Boltund,Electric,66,55,66,44,62,53,1,Uncommon,False,Base Set 2,1.03
Honchkrow,Dark,55,51,49,33,38,39,1,Common,False,Gym Challenge,0.48
Braixen,Fire,67,67,34,52,50,47,1,Uncommon,False,Jungle,0.48
Glaceon,Ice,122,71,50,80,78,60,1,Rare,False,Team Rocket,1.32
Tyrogue,Fighting,94,65,78,81,36,42,1,Uncommon,False,Neo Genesis,0.28
Slurpuff,Fairy,72,55,59,65,81,82,1,Rare,False,Fossil,2.14
Grotle,Grass,116,63,70,83,104,65,1,Rare Holo,False,Gym Challenge,7.69
Sinistea,Ghost,57,41,40,45,54,49,1,Common,False,Base Set 2,0.5
Exeggcute,Grass,39,34,37,68,42,43,1,Common,False,Jungle,0.08
Manectric,Electric,69,43,71,31,48,46,1,Uncommon,False,Neo Discovery,0.32
Slowpoke,Psychic,107,42,71,49,81,97,1,Rare,False,Neo Genesis,1.65
Sandshrew EX,Ground,82,53,71,53,47,45,1,Uncommon,True,Jungle,2.93
Joltik,Electric,103,50,76,47,60,56,1,Rare,False,Base Set,0.59
Mismagius,Ghost,217,90,106,101,154,119,1,Secret Rare,True,Jungle,2391.53
Hitmonchan,Fighting,180,102,162,124,62,102,1,Rare Holo GX,True,Gym Heroes,82.94
Zekrom,Dragon,102,77,94,68,103,78,1,Rare Holo,False,Fossil,7.65
Claydol,Psychic,62,48,26,62,90,69,1,Uncommon,False,Team Rocket,0.29
Vulpix,Fire,73,64,53,50,54,41,1,Uncommon,True,Fossil,1.06
Slowpoke,Water,39,34,39,67,26,48,1,Common,False,Neo Discovery,0.23
Sunkern EX,Grass,71,39,43,67,65,57,1,Uncommon,True,Gym Heroes,1.12
Slurpuff,Fairy,92,63,41,68,84,79,1,Rare Holo,False,Neo Genesis,6.66
Quilladin,Grass,71,48,62,50,52,79,1,Uncommon,False,Neo Genesis,1.41
Teddiursa,Normal,84,71,69,51,72,65,1,Rare Holo,False,Gym Heroes,5.48
Azumarill,Fairy,67,57,58,48,45,74,1,Uncommon,False,Neo Discovery,0.97
Kricketot,Bug,49,41,44,42,46,47,1,Common,False,Team Rocket,0.38
Ninjask,Bug,92,47,46,37,54,60,1,Uncommon,False,Base Set,0.34
Lotad,Water,100,71,60,80,58,68,1,Rare,False,Fossil,1.85
Gengar GX,Ghost,53,28,50,37,63,58,1,Common,True,Fossil,0.24
Hypno GX,Psychic,112,65,67,65,122,94,1,Rare Holo,True,Team Rocket,5.47
Exeggcute,Psychic,82,37,51,63,79,93,1,Rare,False,Gym Heroes,2.61
Celebi,Psychic,71,60,47,68,118,94,1,Rare Holo,False,Gym Challenge,4.11
Luxio,Electric,85,55,52,17,37,36,1,Common,False,Base Set 2,0.1
Zeraora,Electric,89,72,78,42,61,55,1,Rare Holo,False,Base Set 2,9.03
Altaria,Dragon,30,28,62,56,60,49,1,Common,False,Gym Challenge,0.17
Onix,Rock,55,45,54,81,46,74,1,Uncommon,False,Team Rocket,0.73
Gyarados,Water,70,62,57,75,42,52,1,Uncommon,False,Team Rocket,0.38
Mew,Psychic,70,44,59,53,72,76,1,Uncommon,False,Neo Genesis,0.35
Vikavolt,Electric,67,22,71,44,57,50,1,Uncommon,True,Neo Discovery,0.56
Lucario,Steel,98,78,69,89,55,91,1,Rare,False,Base Set,3.65
Hariyama,Fighting,44,47,65,66,34,49,1,Common,False,Gym Challenge,0.14
Buizel,Water,49,39,55,59,49,65,1,Common,False,Gym Challenge,0.16
Scyther,Bug,38,36,32,59,31,45,1,Common,False,Base Set,0.33
Purrloin,Dark,100,79,67,54,78,69,1,Rare,False,Gym Heroes,1.59
Koffing,Poison,62,36,66,50,45,61,1,Uncommon,False,Jungle,0.33
Munna,Psychic,30,31,27,48,70,62,1,Common,False,Neo Discovery,0.19
Shroomish,Grass,39,38,46,54,53,45,1,Common,False,Gym Challenge,0.25
Slowpoke,Water,84,61,58,70,45,77,1,Uncommon,False,Base Set 2,0.48
Kricketune,Bug,156,63,106,92,67,70,1,Rare Holo EX,True,Neo Discovery,166.04
Lombre,Water,98,57,64,81,57,91,1,Rare,False,Base Set 2,1.48
Mr. Mime,Fairy,30,38,40,34,49,62,1,Common,False,Gym Challenge,0.24
Pidgeot,Normal,104,68,75,53,64,79,1,Rare Holo,False,Neo Discovery,4.67
Darkrai,Dark,30,61,42,38,52,45,1,Common,False,Jungle,0.12
Bellsprout,Grass,33,54,40,30,43,46,1,Common,False,Gym Heroes,0.45
Victreebel,Grass,65,41,40,43,49,45,1,Common,True,Base Set 2,0.91
Lucario,Steel,113,66,61,77,54,89,1,Rare,False,Jungle,2.89
Bronzong V,Steel,165,101,102,138,75,116,1,Rare Holo EX,True,Neo Discovery,65.59
Doduo,Normal,31,37,35,53,39,54,1,Common,False,Base Set 2,0.14
Tyrogue,Fighting,62,42,69,45,36,38,1,Common,False,Neo Genesis,0.11
Milotic,Water,78,41,39,54,32,42,1,Common,False,Fossil,0.13
Hypno,Psychic,87,48,34,42,67,65,1,Uncommon,False,Gym Challenge,0.28
Mankey,Fighting,86,65,93,88,50,83,1,Rare Holo,False,Fossil,4.95
Togepi,Fairy,68,47,48,55,68,82,1,Uncommon,False,Gym Challenge,1.22
Lotad,Water,78,46,47,57,40,60,1,Uncommon,False,Base Set,0.5
Furret,Normal,71,52,33,44,45,48,1,Uncommon,False,Gym Heroes,0.71
Ninjask,Bug,49,36,55,55,41,51,1,Common,False,Neo Discovery,0.39
Omastar,Rock,57,49,51,83,38,52,1,Common,False,Neo Discovery,0.47
Snubbull,Fairy,101,52,46,68,71,80,1,Rare,False,Base Set,4.58
Rotom,Electric,186,90,122,77,99,84,1,Rare Holo GX,True,Team Rocket,88.04
Togekiss,Fairy,49,42,76,57,49,61,1,Uncommon,False,Neo Genesis,0.56
Giratina,Dragon,45,65,79,53,60,67,1,Common,False,Fossil,0.33
Psyduck,Water,57,57,71,63,37,76,1,Uncommon,False,Neo Discovery,0.29
Ariados,Poison,86,81,83,57,59,69,1,Rare,False,Neo Genesis,1.97
Weezing,Poison,30,49,49,50,56,51,1,Common,False,Base Set 2,0.5
Jirachi,Psychic,44,35,45,47,94,76,1,Uncommon,False,Base Set,1.04
Hippopotas,Ground,78,53,71,69,28,37,1,Uncommon,False,Base Set,0.65
Croconaw,Water,68,55,36,53,35,43,1,Common,False,Fossil,0.32
Cofagrigus,Ghost,88,44,58,44,87,66,1,Uncommon,False,Jungle,0.35
Serperior,Grass,49,51,60,48,55,50,1,Common,False,Base Set 2,0.23
Farfetchd,Flying,58,64,49,49,44,37,1,Uncommon,False,Jungle,2.44
Caterpie,Bug,63,44,62,51,66,37,1,Uncommon,False,Jungle,0.24
Sealeo,Water,156,91,99,93,87,113,1,Rare Holo EX,True,Jungle,49.57
Simisear,Fire,66,83,42,38,38,60,1,Uncommon,False,Gym Heroes,0.31
Weezing,Poison,76,59,66,59,55,66,1,Uncommon,False,Neo Genesis,0.29
Nidoran GX,Poison,84,42,64,70,56,71,1,Uncommon,True,Base Set,1.75
Blastoise,Water,80,66,42,52,50,81,1,Uncommon,False,Base Set,0.36
Baltoy,Psychic,76,50,58,50,76,61,1,Uncommon,False,Neo Genesis,0.29
Uxie,Psychic,46,38,40,54,65,54,1,Common,False,Jungle,0.17
Hitmonchan,Fighting,76,57,52,63,43,35,1,Common,False,Gym Heroes,0.18
Zekrom,Electric,30,41,64,30,57,32,1,Common,False,Gym Challenge,0.49
Lucario,Steel,63,48,39,69,29,80,1,Common,False,Gym Challenge,0.34
Bastiodon,Rock,60,41,64,102,26,58,1,Uncommon,False,Gym Heroes,0.59
Cinderace GX,Fire,42,58,38,23,42,42,1,Common,True,Jungle,0.79
Corviknight,Steel,79,59,45,68,54,73,1,Uncommon,False,Base Set,0.62
Charizard,Fire,82,79,60,54,56,49,1,Rare,False,Neo Discovery,2.36
Shieldon,Steel,35,45,59,51,53,60,1,Common,False,Base Set,0.26
Aggron,Rock,167,122,113,136,73,115,1,Rare Holo GX,True,Base Set 2,66.75
Joltik,Electric,55,40,59,33,47,64,1,Common,False,Gym Challenge,0.46
Tyranitar,Dark,89,49,92,73,71,57,1,Rare,False,Jungle,1.6
Mudkip,Water,69,64,60,60,51,64,1,Uncommon,False,Neo Discovery,0.33
Zapdos,Electric,30,37,36,24,42,56,1,Common,False,Base Set,0.31
Drowzee,Psychic,111,64,52,70,119,90,1,Rare Holo,False,Neo Genesis,6.62
Metapod,Bug,83,51,43,53,68,49,1,Uncommon,False,Team Rocket,0.65
Camerupt,Fire,71,75,54,57,54,36,1,Uncommon,False,Base Set 2,0.26
Lombre,Water,59,53,67,64,36,57,1,Uncommon,False,Gym Challenge,0.37
Noctowl EX,Normal,170,106,109,96,108,79,1,Rare Holo GX,True,Base Set,104.57
Raikou,Electric,52,62,76,54,60,33,1,Uncommon,False,Team Rocket,0.44
Breloom,Grass,79,72,54,75,65,42,1,Uncommon,False,Neo Genesis,0.31
Gurdurr GX,Fighting,73,27,62,50,28,48,1,Common,True,Gym Heroes,0.5
Drifloon,Ghost,188,76,116,63,138,118,1,Rare Holo GX,True,Jungle,41.77
Cacturne EX,Grass,80,51,62,61,67,62,1,Uncommon,True,Team Rocket,1.8
Kingdra,Dragon,83,84,93,75,101,97,1,Rare Holo,False,Fossil,2.95
Noctowl,Normal,150,83,89,76,93,82,1,Rare Holo EX,True,Neo Genesis,73.6
Rhydon,Ground,78,66,78,69,42,49,1,Uncommon,False,Team Rocket,0.46
Slakoth,Normal,54,32,70,37,40,50,1,Common,False,Team Rocket,0.16
Chansey,Normal,69,53,65,57,61,66,1,Uncommon,False,Base Set 2,0.29
Wigglytuff,Fairy,65,54,48,59,77,71,1,Uncommon,False,Neo Genesis,0.68
Paras,Bug,41,47,57,34,44,41,1,Common,False,Base Set,0.31
Lunatone,Psychic,64,49,38,52,76,75,1,Uncommon,False,Gym Heroes,0.54
Blaziken,Fire,60,56,33,20,27,32,1,Common,False,Fossil,0.25
Cyndaquil,Fire,97,90,52,36,60,74,1,Rare,False,Team Rocket,4.13
Wingull,Water,166,98,92,134,87,107,1,Rare Holo GX,True,Gym Heroes,48.6
Togedemaru,Steel,182,99,88,155,83,124,1,Rare Holo GX,True,Base Set 2,107.65
Psyduck,Water,57,46,43,61,58,81,1,Uncommon,False,Neo Discovery,0.41
Kommo-o,Dragon,97,67,104,60,93,59,1,Rare,False,Fossil,2.44
Corsola EX,Water,207,100,89,134,91,127,1,Rare Ultra,True,Team Rocket,145.21
Wailord,Water,80,33,40,70,25,58,1,Uncommon,False,Jungle,1.54
Kadabra,Psychic,82,54,52,63,77,84,1,Rare,False,Neo Genesis,1.03
Mimikyu,Fairy,71,47,52,79,67,66,1,Uncommon,False,Neo Discovery,0.38
Crabominable,Fighting,42,47,92,62,30,42,1,Common,False,Neo Discovery,0.22
Eevee,Normal,190,102,114,105,113,105,1,Rare Ultra,True,Base Set,64.03
Crawdaunt,Dark,32,73,46,44,49,59,1,Common,False,Jungle,0.2
Wartortle,Water,84,41,59,86,66,65,1,Uncommon,False,Base Set 2,0.38
Tentacool,Water,30,52,50,45,48,55,1,Common,False,Gym Heroes,0.3
Kangaskhan,Normal,37,44,51,29,39,40,1,Common,False,Gym Heroes,0.22
Charmeleon,Fire,68,66,52,33,54,39,1,Uncommon,False,Jungle,0.52
Zekrom V,Electric,68,53,62,63,69,62,1,Rare,True,Gym Heroes,1.51
Sableye,Dark,43,49,31,29,48,44,1,Common,False,Base Set,0.24
Wigglytuff,Fairy,52,35,43,51,57,58,1,Common,False,Base Set 2,0.45
Ariados,Poison,79,60,55,58,45,50,1,Uncommon,False,Base Set 2,0.25
Mareep,Electric,88,32,78,24,56,61,1,Uncommon,False,Neo Genesis,0.31
Donphan,Ground,92,64,73,88,54,74,1,Rare,False,Gym Challenge,3.1
Marowak,Ground,76,53,75,73,42,63,1,Uncommon,False,Base Set 2,0.56
Garchomp,Dragon,62,37,49,46,51,67,1,Common,False,Fossil,0.52
Clefable,Fairy,59,41,49,45,62,72,1,Uncommon,False,Gym Heroes,0.41
Azumarill,Fairy,55,58,42,53,79,59,1,Uncommon,False,Neo Genesis,0.55
Jirachi,Psychic,96,57,48,62,118,78,1,Rare Holo,False,Neo Discovery,3.62
Duskull,Ghost,76,44,56,52,77,81,1,Uncommon,False,Neo Discovery,0.44
Tentacruel,Water,69,32,35,56,35,44,1,Common,False,Fossil,0.29
Poliwag,Water,38,48,38,47,59,65,1,Uncommon,False,Fossil,0.29
Buizel EX,Water,106,57,96,97,80,91,1,Rare Holo,True,Jungle,8.87
Shiftry,Grass,174,91,89,98,103,93,1,Rare Holo EX,True,Neo Discovery,67.9
Phanpy,Ground,54,40,87,72,48,37,1,Uncommon,False,Neo Discovery,0.53
Jynx EX,Psychic,70,18,57,55,99,84,1,Uncommon,True,Base Set,1.9
Rayquaza,Dragon,55,71,61,64,55,73,1,Uncommon,False,Neo Genesis,0.52
Mismagius,Ghost,87,37,63,45,65,53,1,Uncommon,False,Team Rocket,0.89
Fletchinder,Fire,68,76,50,47,49,53,1,Uncommon,False,Base Set,0.26
Poliwhirl,Water,79,48,77,65,54,75,1,Rare,False,Gym Challenge,3.59
Pidgey,Normal,60,48,38,33,56,26,1,Common,False,Gym Challenge,0.2
Poliwhirl,Water,30,58,59,65,31,52,1,Common,False,Gym Challenge,0.26
Torchic,Fire,69,67,72,61,67,54,1,Uncommon,False,Neo Discovery,1.56
Mesprit,Psychic,40,35,40,45,76,50,1,Common,False,Base Set,0.5
Wigglytuff,Normal,101,57,87,80,86,82,1,Rare Holo,False,Base Set,7.64
Linoone,Normal,119,70,43,48,65,54,1,Rare,False,Neo Genesis,0.84
Hariyama,Fighting,81,62,92,76,49,66,1,Rare,False,Base Set,0.85
Swampert,Water,98,85,62,97,76,77,1,Rare Holo,False,Gym Challenge,2.38
Swinub,Ground,74,67,80,81,53,50,1,Uncommon,False,Fossil,0.35
Grumpig EX,Psychic,124,44,65,69,113,114,1,Rare Holo,True,Jungle,14.16
Palkia,Dragon,70,74,87,70,68,67,1,Uncommon,False,Fossil,0.72
Luxray,Electric,57,47,58,36,48,37,1,Common,False,Gym Challenge,0.46
Druddigon,Dragon,73,51,79,63,63,60,1,Uncommon,False,Gym Heroes,0.63
Spoink,Psychic,145,89,79,88,144,146,1,Rare Holo GX,False,Base Set 2,34.71
Braixen,Fire,66,74,50,51,58,56,1,Uncommon,False,Gym Heroes,0.27
Teddiursa,Normal,55,45,56,41,43,47,1,Common,False,Gym Challenge,0.11
Lotad,Water,94,45,46,70,53,66,1,Uncommon,False,Gym Heroes,0.52
Croconaw,Water,76,67,55,67,52,70,1,Rare,False,Neo Genesis,2.32
Voltorb,Electric,172,74,147,69,104,97,1,Rare Holo GX,True,Base Set,48.93
Morelull,Fairy,179,85,63,82,114,116,1,Rare Holo EX,True,Jungle,132.02
Cacnea EX,Grass,47,36,46,45,62,46,1,Common,True,Jungle,0.42
Phanpy,Ground,32,64,68,69,51,50,1,Common,False,Neo Genesis,0.25
Snorlax,Normal,84,50,53,69,41,53,1,Uncommon,False,Base Set,0.33
Shiftry,Grass,73,52,52,58,66,40,1,Uncommon,False,Neo Genesis,0.52
Hitmontop,Fighting,63,40,75,46,33,34,1,Common,False,Base Set 2,0.39
Altaria,Dragon,47,48,64,55,58,49,1,Common,False,Base Set 2,0.26
Flaaffy,Electric,48,52,61,29,44,38,1,Uncommon,False,Team Rocket,0.48
Gourgeist,Ghost,99,45,74,76,94,78,1,Rare Holo,False,Neo Genesis,15.63
Musharna,Psychic,73,36,42,46,74,79,1,Uncommon,False,Fossil,0.45
Donphan,Ground,42,44,83,42,47,26,1,Common,False,Neo Discovery,0.25
Conkeldurr,Fighting,84,58,97,82,60,48,1,Rare,False,Team Rocket,2.23
Donphan,Ground,106,54,66,82,35,65,1,Uncommon,False,Neo Genesis,0.77
Registeel,Steel,74,85,59,105,54,82,1,Rare Holo,False,Gym Challenge,7.8
Bellsprout,Poison,70,55,67,59,53,53,1,Uncommon,False,Gym Challenge,0.3
Deino,Dark,102,61,104,73,72,58,1,Rare Holo,False,Neo Genesis,3.24
Musharna,Psychic,110,75,51,69,101,119,1,Rare Holo,False,Team Rocket,2.57
Palkia,Water,122,81,69,77,74,94,1,Rare Holo,False,Neo Genesis,4.81
Cacturne,Grass,99,60,47,58,71,69,1,Rare,False,Jungle,1.69
Combusken,Fire,30,40,40,31,42,33,1,Common,False,Jungle,0.22
Wailmer,Water,62,35,66,65,40,84,1,Uncommon,False,Gym Challenge,0.75
Snorlax,Normal,115,73,73,52,91,71,1,Rare Holo,False,Gym Heroes,7.84
Cresselia,Psychic,94,72,58,49,93,89,1,Rare,False,Team Rocket,0.92
Dedenne,Electric,45,38,51,52,47,42,1,Uncommon,False,Team Rocket,0.28
Poochyena,Dark,65,34,66,42,50,40,1,Common,False,Jungle,0.54
Natu,Psychic,99,57,42,66,98,86,1,Rare,False,Neo Genesis,1.33
Goodra,Dragon,67,53,70,42,77,67,1,Uncommon,False,Team Rocket,0.27
Pawniard,Dark,44,41,46,46,63,34,1,Common,False,Neo Genesis,0.3
Pelipper,Flying,87,63,43,25,54,44,1,Rare,False,Neo Discovery,1.69
Ponyta,Fire,59,77,57,52,51,47,1,Uncommon,False,Fossil,0.53
Raikou,Electric,62,72,72,30,66,34,1,Uncommon,False,Gym Heroes,0.46
Spoink,Psychic,72,33,43,55,65,77,1,Uncommon,False,Neo Discovery,0.92
Heatran,Fire,62,50,31,31,57,39,1,Common,False,Base Set,0.38
Crabrawler,Fighting,73,65,67,46,41,60,1,Uncommon,False,Jungle,0.62
Articuno,Ice,163,85,110,116,126,107,1,Rare Holo GX,True,Gym Challenge,63.05
Bisharp,Dark,70,74,102,51,61,89,1,Rare,False,Fossil,2.33
Lumineon,Water,60,53,50,73,60,82,1,Uncommon,False,Gym Challenge,0.38
Pignite,Fire,108,70,52,51,56,45,1,Rare,False,Base Set 2,1.42
Gible,Dragon,82,61,74,85,67,65,1,Uncommon,False,Jungle,0.86
Flaaffy,Electric,73,53,71,45,45,47,1,Uncommon,False,Fossil,0.7
Kommo-o,Dragon,39,22,66,50,57,41,1,Common,False,Neo Genesis,0.42
Articuno,Ice,86,50,49,80,44,57,1,Uncommon,False,Gym Challenge,0.46
Bronzong EX,Steel,41,51,35,67,60,59,1,Common,True,Base Set 2,0.16
Wigglytuff,Normal,69,58,60,38,28,34,1,Common,False,Gym Challenge,0.19
Wartortle,Water,90,63,76,71,61,61,1,Uncommon,False,Fossil,0.56
Meditite,Psychic,34,33,39,26,70,53,1,Common,False,Jungle,0.19
Crobat,Flying,48,26,30,28,38,37,1,Common,False,Fossil,0.11
Zebstrika,Electric,56,38,73,27,54,53,1,Uncommon,False,Fossil,0.68
Vileplume,Grass,75,63,49,36,93,56,1,Common,True,Team Rocket,0.6
Chikorita,Grass,88,65,65,82,98,65,1,Rare,False,Gym Heroes,3.71
Medicham,Psychic,92,43,26,57,81,84,1,Uncommon,False,Gym Heroes,0.74
Palkia EX,Water,37,37,40,36,38,55,1,Common,True,Team Rocket,0.47
Noctowl,Normal,38,56,38,58,46,49,1,Common,False,Base Set,0.33
Magcargo,Fire,89,87,62,68,67,65,1,Rare,False,Base Set 2,2.5
Charizard,Fire,99,78,73,49,75,48,1,Rare,False,Base Set 2,2.06
Ledian,Bug,54,26,46,60,57,39,1,Common,False,Jungle,0.32
Simisage,Grass,197,94,90,105,112,90,1,Rare Holo GX,True,Fossil,69.96
Nidoqueen,Poison,83,62,61,50,55,81,1,Rare,False,Neo Discovery,1.57
Snover,Ice,66,52,49,61,51,53,1,Common,False,Gym Heroes,0.38
Lotad,Water,55,61,31,60,53,69,1,Common,False,Jungle,0.17
Ponyta,Fire,66,81,22,39,63,56,1,Uncommon,False,Neo Genesis,0.81
Gothita,Psychic,30,43,47,40,52,53,1,Common,False,Base Set,0.21
Pinsir,Bug,75,42,56,62,69,71,1,Uncommon,False,Fossil,0.51
Oddish GX,Grass,79,47,62,51,67,35,1,Uncommon,True,Neo Discovery,0.68
Girafarig,Normal,49,50,33,34,45,42,1,Common,False,Jungle,0.53
Cradily,Rock,53,52,51,54,36,62,1,Common,False,Neo Genesis,0.32
Weezing,Poison,174,95,106,102,104,105,1,Rare Holo GX,True,Base Set 2,20.79
Thundurus,Electric,72,48,82,57,58,53,1,Rare,False,Jungle,2.15
Victini,Fire,185,140,58,75,91,92,1,Rare Holo EX,True,Neo Discovery,39.7
Slowpoke,Water,79,53,55,85,50,48,1,Uncommon,False,Base Set 2,0.61
Seviper,Poison,91,72,82,57,72,64,1,Rare,False,Neo Genesis,3.88
Pichu,Electric,115,70,83,51,67,68,1,Rare Holo,False,Jungle,2.73
Girafarig,Normal,251,134,117,114,114,111,1,Secret Rare,True,Neo Genesis,279.62
Barboach,Ground,45,63,81,70,46,56,1,Uncommon,False,Jungle,0.46
Zubat,Flying,64,47,60,54,51,66,1,Uncommon,False,Fossil,0.55
Beldum,Steel,57,50,60,83,55,89,1,Uncommon,False,Gym Challenge,0.51
Krokorok,Dark,50,54,42,52,44,37,1,Common,False,Team Rocket,0.07
Dragonair GX,Dragon,63,86,82,70,94,68,1,Uncommon,True,Gym Heroes,0.88
Abomasnow,Grass,30,39,23,50,63,47,1,Common,False,Jungle,0.6
Pancham,Fighting,76,52,56,53,40,33,1,Common,False,Jungle,0.16
Mightyena,Dark,72,72,61,65,65,64,1,Rare,False,Base Set,1.79
Sandile,Dark,93,68,86,66,62,84,1,Rare Holo,False,Fossil,4.48
Zygarde,Dragon,43,55,67,74,72,71,1,Uncommon,False,Fossil,0.25
Quilava V,Fire,91,72,42,56,56,51,1,Rare,True,Gym Challenge,2.27
Medicham,Psychic,181,62,62,93,138,129,1,Rare Holo EX,True,Gym Heroes,96.26
Mime Jr.,Fairy,45,51,30,70,77,61,1,Uncommon,False,Base Set 2,0.94
Drowzee,Psychic,59,24,35,59,84,61,1,Uncommon,False,Gym Challenge,0.81
Totodile,Water,102,67,72,89,54,95,1,Rare Holo,False,Neo Genesis,9.39
Roselia,Poison,112,70,60,74,99,89,1,Rare Holo,False,Base Set,8.34
Vileplume EX,Grass,90,35,54,52,71,53,1,Uncommon,True,Neo Discovery,0.39
Ralts,Fairy,38,71,49,50,67,74,1,Uncommon,False,Base Set 2,1.02
Feebas,Water,32,33,37,58,27,72,1,Common,False,Neo Genesis,0.25
Bastiodon,Rock,55,51,68,57,21,39,1,Common,False,Jungle,0.18
Armaldo,Rock,49,51,54,50,21,44,1,Common,False,Neo Genesis,0.37
Ursaring,Normal,30,32,52,32,52,29,1,Common,False,Gym Challenge,0.71
Sneasel,Dark,75,46,55,44,41,34,1,Common,False,Gym Challenge,0.2
Mudkip,Water,58,27,57,78,52,19,1,Common,False,Gym Heroes,0.18
Ledian,Bug,93,59,71,64,68,64,1,Rare,False,Neo Discovery,1.2
Venomoth,Poison,87,59,59,52,47,77,1,Uncommon,True,Gym Heroes,0.98
Zorua,Dark,86,78,66,72,83,75,1,Rare,False,Jungle,2.29
Qwilfish,Water,33,41,47,47,39,57,1,Common,False,Gym Heroes,0.28
Shroomish,Grass,40,39,40,43,65,27,1,Common,False,Team Rocket,0.31
Torracat,Fire,45,75,41,34,53,17,2,Common,False,Neo Destiny,0.52
Lombre,Water,195,78,73,116,75,106,2,Rare Holo EX,True,Legendary Collection,45.47
Nuzleaf,Dark,39,59,57,44,34,50,2,Common,False,Neo Destiny,0.29
Togekiss,Fairy,72,58,23,70,81,70,2,Uncommon,False,Neo Revelation,0.66
Tentacruel,Water,114,53,56,86,56,83,2,Rare,False,Skyridge,1.62
